Week,Model,Course,AUROC,AUPRC,Accuracy,F1,recall,precision,balanced_accuracy_score
8,RF,GGG_2014J,0.6689236353483177,0.5209548841206189,0.6686217008797654,0.39572192513368987,0.29959514170040485,0.5826771653543307,0.5888780306203174
8,XGB,AAA_2014J,0.7200516874429918,0.5559266212927131,0.7478991596638656,0.5,0.4326923076923077,0.5921052631578947,0.6550813317117665
8,XGB,BBB_2014J,0.7315547646268874,0.6747639354364325,0.5563674321503131,0.6167718665464382,0.890625,0.47172413793103446,0.6116888066202091
8,XGB,CCC_2014J,0.8240967115965963,0.8724217287771363,0.7361776229865041,0.7438715131022823,0.6853582554517134,0.8133086876155268,0.742975277775215
8,XGB,DDD_2014J,0.8295328830642156,0.8625335539661795,0.7413056741915802,0.7398773006134969,0.7102473498233216,0.7720870678617158,0.7424654470635595
8,XGB,EEE_2014J,0.8113696195046185,0.7939773284252665,0.7641681901279708,0.6675257731958762,0.6301703163017032,0.7095890410958904,0.7374863294539262
8,XGB,FFF_2014J,0.8614268390254054,0.8735773068496395,0.7839243498817967,0.7676664972038637,0.7557557557557557,0.7799586776859504,0.7824477703509961
8,XGB,GGG_2014J,0.6426543813113686,0.4887520756239261,0.6319648093841642,0.42298850574712643,0.3724696356275304,0.48936170212765956,0.5758899902275583
8,LightGBM,AAA_2014J,0.7343037397385223,0.617777411498294,0.7563025210084033,0.5084745762711864,0.4326923076923077,0.6164383561643836,0.6610101854667072
8,LightGBM,BBB_2014J,0.7321099647938443,0.6839437709664373,0.5673277661795407,0.6167360147942672,0.8684895833333334,0.47813620071684587,0.6171716209349594
8,LightGBM,CCC_2014J,0.8298767117811134,0.8783912223797712,0.7379190248149761,0.7466329966329966,0.690809968847352,0.8122710622710623,0.7442203842262427
8,LightGBM,DDD_2014J,0.842437118874029,0.8759571701239971,0.7614399023794997,0.7578947368421053,0.7208480565371025,0.7989556135770235,0.7629556738381715
8,LightGBM,EEE_2014J,0.8119253472407761,0.8003408220232184,0.779707495429616,0.6857887874837028,0.6399026763990268,0.7387640449438202,0.7518693469842864
8,LightGBM,FFF_2014J,0.8701021810340808,0.8814182415638475,0.7981087470449173,0.7795560144553433,0.7557557557557557,0.8049040511727079,0.79588863056605
8,LightGBM,GGG_2014J,0.6475312950812044,0.48531930494204745,0.6495601173020528,0.42409638554216866,0.3562753036437247,0.5238095238095238,0.5861836288333566
