Week,Model,Course,AUROC,AUPRC,Accuracy,F1,recall,precision,balanced_accuracy_score
4,XGB,GGG_2013J,0.4944784233775059,0.3512545114573273,0.558282208588957,0.29411764705882354,0.2777777777777778,0.3125,0.4875127420998981
4,XGB,GGG_2014B,0.48691626409017713,0.3619583093089659,0.5547945205479452,0.3434343434343434,0.3148148148148148,0.37777777777777777,0.5052334943639292
4,XGB,GGG_2014J,0.5081053698074975,0.3780820051749135,0.549618320610687,0.3516483516483517,0.3404255319148936,0.36363636363636365,0.5035460992907801
4,LightGBM,AAA_2013J,0.6857142857142857,0.6106120602930176,0.75,0.4864864864864865,0.45,0.5294117647058824,0.6535714285714286
4,LightGBM,AAA_2014J,0.595704948646125,0.4467531692754769,0.625,0.34146341463414637,0.3333333333333333,0.35,0.5392156862745098
4,LightGBM,BBB_2013B,0.7511363636363637,0.7480556065705392,0.6765676567656765,0.6573426573426573,0.6573426573426573,0.6573426573426573,0.6755463286713286
4,LightGBM,BBB_2013J,0.7131725417439703,0.6584808307781694,0.6675824175824175,0.5813148788927336,0.5454545454545454,0.6222222222222222,0.6512987012987013
4,LightGBM,BBB_2014B,0.6526515151515152,0.6731634021215979,0.6377952755905512,0.5445544554455446,0.5,0.5978260869565217,0.6215277777777778
4,LightGBM,BBB_2014J,0.629496092852218,0.5998568618432538,0.6062992125984252,0.4791666666666667,0.45394736842105265,0.5073529411764706,0.5806854746035395
4,LightGBM,CCC_2014B,0.8012729844413011,0.8541960697788749,0.7313432835820896,0.7680412371134021,0.7376237623762376,0.8010752688172043,0.7297141368272165
4,LightGBM,CCC_2014J,0.7648806057076295,0.806539334636884,0.6849015317286652,0.7303370786516854,0.7647058823529411,0.6989247311827957,0.6744321490972627
4,LightGBM,DDD_2013B,0.8420868347338936,0.8975490905268206,0.768595041322314,0.7925925925925926,0.7642857142857142,0.823076923076923,0.7693977591036414
4,LightGBM,DDD_2013J,0.7700534759358288,0.7925599983768566,0.6798866855524079,0.6937669376693767,0.6844919786096256,0.7032967032967034,0.6795953868951743
4,LightGBM,DDD_2014B,0.7535962301587301,0.8024607512109749,0.6621621621621622,0.7035573122529645,0.7063492063492064,0.7007874015748031,0.6552579365079365
4,LightGBM,DDD_2014J,0.7552243277657105,0.7815417607335169,0.6605504587155964,0.6706231454005934,0.6686390532544378,0.6726190476190477,0.6602688937158265
4,LightGBM,EEE_2013J,0.6892478302796529,0.6228232613705662,0.6684210526315789,0.5263157894736842,0.5147058823529411,0.5384615384615384,0.6344021215043394
4,LightGBM,EEE_2014B,0.7363782051282052,0.6636960773508744,0.6532258064516129,0.5567010309278351,0.5192307692307693,0.6,0.6346153846153846
4,LightGBM,EEE_2014J,0.7238163558106169,0.6553866081993935,0.6743119266055045,0.5359477124183006,0.5,0.5774647887323944,0.6397058823529411
4,LightGBM,FFF_2013B,0.6782554847841472,0.6956736965918426,0.6046511627906976,0.5765124555160143,0.5625,0.5912408759124088,0.602906050955414
4,LightGBM,FFF_2013J,0.7247194878502099,0.7426126256317299,0.6578947368421053,0.6266318537859008,0.6030150753768844,0.6521739130434783,0.655388816227255
4,LightGBM,FFF_2014B,0.7478189749182116,0.7716006179658347,0.6900369003690037,0.6934306569343066,0.6785714285714286,0.7089552238805971,0.6904307524536533
4,LightGBM,FFF_2014J,0.7991747835497836,0.8107648227046745,0.7180094786729858,0.6956521739130435,0.6868686868686869,0.7046632124352331,0.7162022005772006
4,LightGBM,GGG_2013J,0.4751104315324498,0.34205065287918734,0.6134969325153374,0.25882352941176473,0.2037037037037037,0.3548387096774194,0.5101087325857968
4,LightGBM,GGG_2014B,0.5052334943639292,0.4142397437306494,0.5547945205479452,0.32989690721649484,0.2962962962962963,0.37209302325581395,0.5014090177133655
4,LightGBM,GGG_2014J,0.5386271529888551,0.3751990026431764,0.5572519083969466,0.275,0.23404255319148937,0.3333333333333333,0.48606889564336375
6,RF,AAA_2013J,0.6758928571428572,0.5853788471154604,0.7763157894736842,0.48484848484848486,0.4,0.6153846153846154,0.6553571428571429
6,RF,AAA_2014J,0.6657329598506069,0.6058749427841281,0.75,0.55,0.5238095238095238,0.5789473684210527,0.6834733893557423
6,RF,BBB_2013B,0.7410316780821917,0.7577734617675788,0.6699346405228758,0.6480836236933798,0.636986301369863,0.6595744680851063,0.6684931506849314
6,RF,BBB_2013J,0.7197327044025157,0.69908508426891,0.6983695652173914,0.5963636363636363,0.5256410256410257,0.6890756302521008,0.6755563618771165
6,RF,BBB_2014B,0.7840323081702392,0.7862884362627913,0.73828125,0.6455026455026455,0.5495495495495496,0.782051282051282,0.7161540851196024
6,RF,BBB_2014J,0.6983474612552445,0.6738069431793814,0.6780104712041884,0.5494505494505495,0.49019607843137253,0.625,0.6468447641065159
6,RF,CCC_2014B,0.8396236897662877,0.8947236008847859,0.7767857142857143,0.8021108179419525,0.7487684729064039,0.8636363636363636,0.7841586725434275
6,RF,CCC_2014J,0.8489039565435141,0.8887431089178603,0.7734204793028322,0.7976653696498055,0.7976653696498055,0.7976653696498055,0.770119813537774
6,RF,DDD_2013B,0.8539915966386555,0.9048993264873456,0.7520661157024794,0.781021897810219,0.7642857142857142,0.7985074626865671,0.7497899159663866
6,RF,DDD_2013J,0.8135235332043842,0.8489906590448228,0.7280453257790368,0.7377049180327869,0.7180851063829787,0.7584269662921348,0.728739522888459
6,RF,DDD_2014B,0.7926919291338582,0.8364470091260644,0.695067264573991,0.7258064516129032,0.7086614173228346,0.743801652892562,0.692872375328084
6,RF,DDD_2014J,0.8207185405807893,0.8558563869827509,0.725609756097561,0.7239263803680982,0.6941176470588235,0.7564102564102564,0.7268056589724498
6,RF,EEE_2013J,0.7689695550351289,0.7686633645241892,0.7864583333333334,0.6821705426356589,0.6285714285714286,0.7457627118644068,0.7528103044496487
6,RF,EEE_2014B,0.8828616352201258,0.8831890189153089,0.824,0.7755102040816326,0.7169811320754716,0.8444444444444444,0.8098794549266247
6,RF,EEE_2014J,0.7832917927719423,0.7659993341763544,0.776255707762557,0.6474820143884892,0.5487804878048781,0.7894736842105263,0.7305946234644829
6,RF,FFF_2013B,0.7830441467164506,0.7885164253515574,0.695364238410596,0.6805555555555556,0.6758620689655173,0.6853146853146853,0.6946189325719305
6,RF,FFF_2013J,0.7697716894977169,0.7823101275394688,0.7016706443914081,0.6719160104986877,0.64,0.7071823204419889,0.6989954337899543
6,RF,FFF_2014B,0.8016349953981917,0.8393098193754647,0.7242647058823529,0.7330960854092526,0.7304964539007093,0.7357142857142858,0.724026852904553
6,RF,FFF_2014J,0.8288565022421526,0.8240380003576263,0.7470449172576832,0.7220779220779221,0.695,0.7513513513513513,0.7443609865470852
6,RF,GGG_2013J,0.5520431145431145,0.3939827490821923,0.6227544910179641,0.25882352941176473,0.19642857142857142,0.3793103448275862,0.5171332046332047
6,RF,GGG_2014B,0.6141513056835638,0.5101337748198104,0.6442953020134228,0.4044943820224719,0.32142857142857145,0.5454545454545454,0.5800691244239632
6,RF,GGG_2014J,0.5536307546274323,0.42309509959424096,0.6148148148148148,0.35,0.2857142857142857,0.45161290322580644,0.5440199335548173
6,XGB,AAA_2013J,0.6723214285714286,0.6171695643220533,0.7894736842105263,0.5789473684210527,0.55,0.6111111111111112,0.7125
6,XGB,AAA_2014J,0.5774976657329599,0.4564381871056919,0.6388888888888888,0.35,0.3333333333333333,0.3684210526315789,0.5490196078431372
6,XGB,BBB_2013B,0.7263698630136987,0.7213583851283318,0.6568627450980392,0.6440677966101694,0.6506849315068494,0.6375838926174496,0.6565924657534247
6,XGB,BBB_2013J,0.7112360909530722,0.660862896461744,0.6711956521739131,0.5925925925925926,0.5641025641025641,0.624113475177305,0.657051282051282
6,XGB,BBB_2014B,0.7552034793414104,0.7633845509788223,0.7265625,0.6464646464646465,0.5765765765765766,0.735632183908046,0.7089779434607021
6,XGB,BBB_2014J,0.6967776921540085,0.6742942348773583,0.6413612565445026,0.5324232081911263,0.5098039215686274,0.5571428571428572,0.6195307817450124
6,XGB,CCC_2014B,0.826475054631653,0.8908758030306411,0.7380952380952381,0.7708333333333334,0.729064039408867,0.8176795580110497,0.7404718693284936
6,XGB,CCC_2014J,0.8296798551450475,0.8746854195977318,0.7363834422657952,0.768642447418738,0.7821011673151751,0.7556390977443609,0.7301594945486767
6,XGB,DDD_2013B,0.834733893557423,0.8934891363490536,0.7355371900826446,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7288515406162466
6,XGB,DDD_2013J,0.799484203739523,0.8231142732088704,0.7082152974504249,0.7178082191780822,0.6968085106382979,0.7401129943502824,0.7090103159252095
6,XGB,DDD_2014B,0.7463090551181103,0.8096494791549239,0.6816143497757847,0.7125506072874493,0.6929133858267716,0.7333333333333333,0.6797900262467191
6,XGB,DDD_2014J,0.7874162323157111,0.8204338602120996,0.7073170731707317,0.7073170731707317,0.6823529411764706,0.7341772151898734,0.7082650781831721
6,XGB,EEE_2013J,0.7550351288056205,0.7460370468455843,0.7395833333333334,0.609375,0.5571428571428572,0.6724137931034483,0.7007025761124122
6,XGB,EEE_2014B,0.8278301886792453,0.8252770279145767,0.784,0.7272727272727273,0.6792452830188679,0.782608695652174,0.7701781970649895
6,XGB,EEE_2014J,0.759213103079936,0.7458460164906076,0.7579908675799086,0.6442953020134228,0.5853658536585366,0.7164179104477612,0.7233398611358376
6,XGB,FFF_2013B,0.7687678453766748,0.7723881348809288,0.6920529801324503,0.6666666666666666,0.6413793103448275,0.6940298507462687,0.6901164067647705
6,XGB,FFF_2013J,0.7473972602739727,0.7611280913336764,0.6945107398568019,0.6649214659685864,0.635,0.6978021978021978,0.6919292237442922
6,XGB,FFF_2014B,0.7412700990742245,0.7825727491692389,0.6470588235294118,0.6619718309859155,0.6666666666666666,0.6573426573426573,0.6463104325699746
6,XGB,FFF_2014J,0.8101345291479821,0.8111560481887077,0.7257683215130024,0.7010309278350515,0.68,0.723404255319149,0.7234080717488789
6,XGB,GGG_2013J,0.5270270270270271,0.3925813247572577,0.5568862275449101,0.24489795918367346,0.21428571428571427,0.2857142857142857,0.472007722007722
6,XGB,GGG_2014B,0.5724846390168972,0.4800245749800753,0.5771812080536913,0.36363636363636365,0.32142857142857145,0.4186046511627907,0.5263056835637481
6,XGB,GGG_2014J,0.5484100616990982,0.40899244450544664,0.5703703703703704,0.3829787234042553,0.3673469387755102,0.4,0.5266967252017086
6,LightGBM,AAA_2013J,0.6642857142857141,0.5686225986397553,0.8157894736842105,0.6111111111111112,0.55,0.6875,0.7303571428571429
6,LightGBM,AAA_2014J,0.634453781512605,0.48384077877648357,0.6666666666666666,0.3684210526315789,0.3333333333333333,0.4117647058823529,0.5686274509803921
6,LightGBM,BBB_2013B,0.7230736301369862,0.7386671211250875,0.6797385620915033,0.668918918918919,0.678082191780822,0.66,0.679666095890411
6,LightGBM,BBB_2013J,0.6965408805031447,0.6604491164553561,0.6494565217391305,0.5567010309278351,0.5192307692307693,0.6,0.6322568940493469
6,LightGBM,BBB_2014B,0.763156259707984,0.7673177186014718,0.72265625,0.6502463054187192,0.5945945945945946,0.717391304347826,0.7076421248835042
6,LightGBM,BBB_2014J,0.7042840425835546,0.67668590592796,0.6649214659685864,0.564625850340136,0.5424836601307189,0.5886524822695035,0.6446042754802066
6,LightGBM,CCC_2014B,0.831660431867847,0.8940641466005573,0.7440476190476191,0.7772020725388601,0.7389162561576355,0.819672131147541,0.7453979777028779
6,LightGBM,CCC_2014J,0.8415841584158417,0.8885551560029951,0.7712418300653595,0.7961165048543689,0.7976653696498055,0.7945736434108527,0.7676445660130216
6,LightGBM,DDD_2013B,0.8317927170868348,0.8931939154346815,0.731404958677686,0.7653429602888087,0.7571428571428571,0.7737226277372263,0.726610644257703
