Model,2,4,6,8
gradient_boosting,0.7539628047819076,0.8080075579643592,0.8278823754285782,0.8593298765457857
lightgbm,0.747674343669612,0.804101460165801,0.8272569797030117,0.8596714810996596
logistic_regression,0.7384653279098372,0.7911801968265262,0.8119031861134672,0.8370622743382723
random_forest,0.7411142874682142,0.7986915743096974,0.8233933243336876,0.853989749136712
xgboost,0.7315296872217981,0.7868602623627654,0.809860585136249,0.8400547373432636
