Week,Model,Test_Module,Test_Presentation,N_train,N_test,AUROC,AUPRC,F1,Precision,Recall,Balanced_Acc
4,LightGBM,DDD,2013J,30655,1938,0.8546767809380647,0.8985934740652352,0.7791087685673215,0.8312883435582822,0.7330928764652841,0.7670289472796867
4,LogisticRegression,DDD,2014B,31365,1228,0.8045717184499305,0.8769685779009251,0.7641242937853108,0.8110944527736131,0.7222963951935915,0.7296241892460651
4,RandomForest,DDD,2014B,31365,1228,0.8370367170144744,0.8981454685103316,0.7853624208304011,0.8303571428571429,0.7449933244325768,0.7534987498989607
4,XGBoost,DDD,2014B,31365,1228,0.8484632258460132,0.9069135171889428,0.7968860580325549,0.8478915662650602,0.7516688918558078,0.770406470980096
4,LightGBM,DDD,2014B,31365,1228,0.8490847922490949,0.9076462191143639,0.7935393258426966,0.837037037037037,0.7543391188251002,0.7623470124396899
4,LogisticRegression,DDD,2014J,30790,1803,0.8255702424841891,0.873878158854842,0.7622909275215408,0.7817047817047817,0.7438180019782393,0.7393332434133622
4,RandomForest,DDD,2014J,30790,1803,0.8329062134700118,0.879294708916531,0.782,0.7906976744186046,0.7734915924826904,0.7560639780595271
4,XGBoost,DDD,2014J,30790,1803,0.8326039824556144,0.8834271302108477,0.7659147869674185,0.7764227642276422,0.7556874381800198,0.7389548302011211
4,LightGBM,DDD,2014J,30790,1803,0.8455112449919573,0.891552110177761,0.7779448621553885,0.7886178861788617,0.7675568743818002,0.7524653058777688
4,LogisticRegression,EEE,2013J,31541,1052,0.749450492425506,0.7356525058442178,0.6307053941908713,0.49868766404199477,0.8577878103837472,0.6152650053560772
4,RandomForest,EEE,2013J,31541,1052,0.7949104293387006,0.7807343697014911,0.6751445086705202,0.6919431279620853,0.6591422121896162,0.7228387579831497
4,XGBoost,EEE,2013J,31541,1052,0.7922954034108389,0.7808781665240657,0.6635294117647059,0.6928746928746928,0.636568848758465,0.7156571665795609
4,LightGBM,EEE,2013J,31541,1052,0.8025868555564204,0.7913322609255551,0.6786570743405276,0.7237851662404092,0.6388261851015802,0.7307431418118738
4,LogisticRegression,EEE,2014B,31899,694,0.7426044601816988,0.760868841237348,0.6839012925969448,0.566147859922179,0.8635014836795252,0.6194258118677738
4,RandomForest,EEE,2014B,31899,694,0.7812216874880515,0.8144305708838996,0.6822429906542056,0.7180327868852459,0.6498516320474778,0.7044776367520302
4,XGBoost,EEE,2014B,31899,694,0.7946454546210175,0.8215449621445408,0.6827697262479872,0.7464788732394366,0.629080118694362,0.7136997232127272
4,LightGBM,EEE,2014B,31899,694,0.7924344812108819,0.821515805922072,0.689873417721519,0.7389830508474576,0.6468842729970327,0.7155989992436144
4,LogisticRegression,EEE,2014J,31405,1188,0.7734208205699433,0.7537834256290149,0.628,0.47289156626506024,0.9345238095238095,0.5834899749373433
4,RandomForest,EEE,2014J,31405,1188,0.8101518263250719,0.7921084768966038,0.6901669758812616,0.6480836236933798,0.7380952380952381,0.7213868003341688
4,XGBoost,EEE,2014J,31405,1188,0.8012305068226121,0.7851774472399042,0.6892655367231638,0.6559139784946236,0.7261904761904762,0.7227443609022557
4,LightGBM,EEE,2014J,31405,1188,0.8282642369813423,0.8080301242792447,0.7189542483660131,0.6790123456790124,0.7638888888888888,0.7489035087719298
4,LogisticRegression,FFF,2013B,30979,1614,0.7850033198898289,0.8145532198628757,0.6412325752017608,0.8229755178907722,0.5252403846153846,0.702517890517411
4,RandomForest,FFF,2013B,30979,1614,0.791408709177651,0.8329808754583592,0.6522064323111444,0.8633663366336634,0.5240384615384616,0.7179015837104072
4,XGBoost,FFF,2013B,30979,1614,0.7875808454652764,0.8269076979605043,0.6402349486049926,0.8226415094339623,0.5240384615384616,0.7019169289789495
